epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.580473773181,0.529276353618,6.32149624825,0.015,0.0343701684227,0.0343705366055,15.9047727585
1,0.649640401204,0.561384215951,3.99437618256,0.015,0.0372200005998,0.0372436419129,15.738377889
2,0.682574073474,0.619148910046,3.40581180652,0.015,0.0349116014938,0.0369588484367,14.3674542109
3,0.700086221099,0.634816045562,3.0807719032,0.015,0.0462412517518,0.0484932760398,13.1676766078
4,0.73371690015,0.670794020096,2.62348260482,0.015,0.0692728683352,0.0747808292508,10.1552658081
5,0.721772010128,0.667522688707,2.68116354942,0.015,0.184449262917,0.184476904571,9.53762086233
6,0.735641663273,0.677176177502,2.48226860166,0.015,0.169812778632,0.169306298097,7.34085241954
7,0.752368857463,0.697309767207,2.26019108295,0.015,0.406550854445,0.398446043332,4.03566074371
8,0.765943845113,0.710527569056,2.00521876415,0.015,0.574207047621,0.551531136036,2.284567674
9,0.744374275208,0.695248097181,2.19366252422,0.015,0.53155340751,0.506838142872,1.93790300687
10,0.763320282102,0.708920876185,2.06807044148,0.015,0.515260567268,0.50894288222,2.38858532906
11,0.763203625878,0.714912911256,1.95924222966,0.015,0.416257222493,0.402579158545,2.28256746133
12,0.772717158,0.719990625978,1.99415678779,0.015,0.223735809326,0.224350397786,6.1088496844
13,0.766251131892,0.712579742074,1.93547976017,0.015,0.293091838559,0.277698079745,4.44236048063
14,0.765250772238,0.716200148066,2.00165439645,0.015,0.20634282132,0.207581718763,6.07722377777
15,0.773592188954,0.724984337886,1.7789362967,0.015,0.481192270915,0.458663205306,2.95845182737
16,0.794268295169,0.748401294152,1.49596253534,0.0075,0.456967939933,0.452660302321,3.3360098203
17,0.797022307913,0.745132535696,1.41549334923,0.0075,0.399497995774,0.38738300403,4.11227973302
18,0.80568454663,0.76172315081,1.12623120348,0.0075,0.791316231092,0.74940186739,0.709581355254
19,0.815333808462,0.770241757234,1.0542234676,0.0075,0.440131366253,0.431834826867,3.26823242505
20,0.809624676903,0.767285004258,1.13901108007,0.0075,0.690448522568,0.665056804816,1.23729296525
21,0.81001791358,0.768579766154,1.1114128766,0.0075,0.731607298056,0.685389419397,0.875859260559
22,0.813717265924,0.773650765419,0.976501045128,0.0075,0.708014686902,0.66571923097,0.914674182733
23,0.820079808434,0.77620613575,0.896623333295,0.0075,0.75314305226,0.730486750603,0.794109046459
24,0.811382929484,0.771268889308,1.18644952774,0.0075,0.615719854832,0.600282549858,1.34602534771
25,0.812537704905,0.771024857958,0.962906837463,0.00375,0.58947956562,0.568847497304,1.46226044496
26,0.821089868744,0.778259898225,0.834797943632,0.00375,0.719309230645,0.686956922213,0.910653611024
27,0.825122008721,0.789641728004,0.669330659012,0.00375,0.566773494085,0.555566887061,1.60728434722
28,0.831470365326,0.788955047727,0.689520241072,0.00375,0.593253076077,0.579564650853,1.42378266652
29,0.83076501886,0.797007943193,0.484879464221,0.00375,0.715770204862,0.695558965206,0.934547980626
30,0.837522566319,0.798297027747,0.507260426879,0.00375,0.594335933526,0.580193797747,1.51004870733
