epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.800913426514,0.78363478885,3.55728852632,0.0001,0.76236665132,0.746813393107,1.22488150001
1,0.80111308542,0.783861209949,3.56243738766,0.0001,0.76236665132,0.746813393107,1.22488150001
2,0.800971874565,0.783587120619,3.5810825122,0.0001,0.76236665132,0.746813393107,1.22488150001
3,0.800760193929,0.783362636817,3.59111060173,0.0001,0.76236665132,0.746813393107,1.22488150001
4,0.802734779377,0.784976021186,3.50828727379,0.0001,0.76236665132,0.746813393107,1.22488150001
5,0.80199990144,0.784593533505,3.51800626867,0.0001,0.76236665132,0.746813393107,1.22488150001
6,0.801412431195,0.783792878483,3.56337743296,0.0001,0.76236665132,0.746813393107,1.22488150001
7,0.802158241617,0.784561995928,3.54748594001,5e-05,0.76236665132,0.746813393107,1.22488150001
8,0.800266636645,0.783151662233,3.58372349219,5e-05,0.76236665132,0.746813393107,1.22488150001
9,0.80140125211,0.784050934893,3.52437294844,5e-05,0.76236665132,0.746813393107,1.22488150001
10,0.801067907874,0.783623809324,3.55448319135,5e-05,0.76236665132,0.746813393107,1.22488150001
11,0.802671690198,0.785403257199,3.49532088258,5e-05,0.76236665132,0.746813393107,1.22488150001
12,0.801524290705,0.784034109875,3.50330218205,5e-05,0.76236665132,0.746813393107,1.22488150001
13,0.801213428378,0.783570500858,3.59766871205,2.5e-05,0.76236665132,0.746813393107,1.22488150001
14,0.80321730834,0.785508494459,3.49620093259,2.5e-05,0.76236665132,0.746813393107,1.22488150001
15,0.801983443838,0.784590691474,3.53986372024,2.5e-05,0.76236665132,0.746813393107,1.22488150001
16,0.802765893439,0.785039039657,3.54761214759,2.5e-05,0.76236665132,0.746813393107,1.22488150001
17,0.801484126963,0.784024519663,3.5535537171,2.5e-05,0.76236665132,0.746813393107,1.22488150001
18,0.801105432066,0.7840470752,3.54350544951,2.5e-05,0.76236665132,0.746813393107,1.22488150001
19,0.801095391313,0.783645173352,3.56345719508,1.25e-05,0.76236665132,0.746813393107,1.22488150001
20,0.802014406405,0.784705396961,3.53416656338,1.25e-05,0.76236665132,0.746813393107,1.22488150001
21,0.801121467323,0.783635018065,3.58136273716,1.25e-05,0.76236665132,0.746813393107,1.22488150001
22,0.798571502461,0.781341065525,3.6901111746,1.25e-05,0.76236665132,0.746813393107,1.22488150001
23,0.799736204831,0.78268087217,3.56814707144,1.25e-05,0.76236665132,0.746813393107,1.22488150001
24,0.799938167573,0.782690736009,3.58690687196,1.25e-05,0.76236665132,0.746813393107,1.22488150001
25,0.800682820526,0.783094231405,3.547903962,6.25e-06,0.76236665132,0.746813393107,1.22488150001
26,0.799236975026,0.781939838447,3.6491223936,6.25e-06,0.76236665132,0.746813393107,1.22488150001
27,0.802965206405,0.785342672292,3.49719807652,6.25e-06,0.76236665132,0.746813393107,1.22488150001
28,0.80226325346,0.784833043375,3.54289943272,6.25e-06,0.76236665132,0.746813393107,1.22488150001
29,0.802391914614,0.784885990999,3.50258216145,6.25e-06,0.76236665132,0.746813393107,1.22488150001
30,0.802580926933,0.785167772834,3.53766655338,6.25e-06,0.76236665132,0.746813393107,1.22488150001
31,0.801787994948,0.784279600516,3.52229869833,3.125e-06,0.76236665132,0.746813393107,1.22488150001
32,0.801998508035,0.784436414931,3.56431479138,3.125e-06,0.76236665132,0.746813393107,1.22488150001
33,0.798428587615,0.781440893079,3.64724688904,3.125e-06,0.76236665132,0.746813393107,1.22488150001
34,0.80150929853,0.783860468835,3.58828148684,3.125e-06,0.76236665132,0.746813393107,1.22488150001
35,0.801165788635,0.783992334908,3.5477116739,3.125e-06,0.76236665132,0.746813393107,1.22488150001
36,0.801948619239,0.784507062944,3.52609703178,3.125e-06,0.76236665132,0.746813393107,1.22488150001
37,0.801240775223,0.783683220545,3.57394013568,1.5625e-06,0.76236665132,0.746813393107,1.22488150001
38,0.801606984115,0.783978371644,3.58477420608,1.5625e-06,0.76236665132,0.746813393107,1.22488150001
39,0.800272252484,0.782894572791,3.5686440573,1.5625e-06,0.76236665132,0.746813393107,1.22488150001
