epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.870285293051,0.835853023272,0.0302857781085,0.0005,0.698757699892,0.662421439208,1.18807441581
1,0.870837531253,0.834842567935,0.0209559631698,0.0005,0.705280388103,0.672991633415,1.1671717798
2,0.876927511949,0.84138086146,-0.101888549825,0.0005,0.694125621927,0.659832761568,1.22723164512
3,0.877446272794,0.841671668431,-0.0977005205829,0.0005,0.704249057115,0.664073522184,1.18044703848
4,0.87920147648,0.844231139795,-0.111272078263,0.0005,0.701587602204,0.666320687416,1.21691571731
5,0.880108814029,0.844649400781,-0.143168200611,0.0005,0.696988131486,0.66294971985,1.24108396091
6,0.882078429648,0.84801183378,-0.191145569013,0.0005,0.698663746609,0.662984297556,1.22615303479
7,0.883629964847,0.849217817479,-0.198085546786,0.0005,0.698054608177,0.664162189353,1.25248050456
8,0.887252429537,0.853009147387,-0.264274939091,0.00025,0.695447136374,0.663325629982,1.26512537049
9,0.885311871183,0.851934797039,-0.261450732857,0.00025,0.697904084243,0.662161039371,1.23461539839
10,0.889617058576,0.85537188953,-0.309898541692,0.00025,0.694990127694,0.662511657266,1.24693522734
11,0.888504775716,0.855509794226,-0.30432979233,0.00025,0.700518128919,0.666276984355,1.22309242978
12,0.88763502883,0.852824187746,-0.260676941451,0.00025,0.690470667446,0.659770183703,1.26825257376
13,0.888768580614,0.85430406297,-0.275115706684,0.00025,0.690962999475,0.659880349449,1.25081059979
14,0.889723758487,0.858198274,-0.35532067738,0.000125,0.696877561364,0.665584997804,1.22497706787
15,0.891427058215,0.856658438842,-0.343438366611,0.000125,0.693277854545,0.66274448119,1.2363720992
16,0.891477959413,0.858499534574,-0.34518574748,0.000125,0.693586922159,0.664131686968,1.2346558828
17,0.890519761572,0.856979910065,-0.345432962492,0.000125,0.694086874233,0.664502519019,1.23133707047
18,0.892792836708,0.859925608425,-0.373081611506,0.000125,0.692625457165,0.663824318671,1.23499554279
19,0.89283894207,0.859606534827,-0.359808566524,0.000125,0.692736162859,0.663943536141,1.23567453553
20,0.89079136416,0.857539995628,-0.321343159303,6.25e-05,0.694834094422,0.665409640939,1.22301132539
21,0.892831504345,0.859770460456,-0.378101204978,6.25e-05,0.693414585263,0.664933976005,1.22373051737
22,0.893349030439,0.860264769956,-0.379484217724,6.25e-05,0.692268219649,0.664652310166,1.22944629426
23,0.892415023902,0.85924854524,-0.357437100481,6.25e-05,0.693036689478,0.665073826033,1.2251488134
24,0.893187912071,0.860563675563,-0.397569415141,6.25e-05,0.693958513877,0.666286584209,1.21688715617
25,0.894856883615,0.861662797484,-0.423371486293,6.25e-05,0.693035043922,0.665409403689,1.22176254263
26,0.89519052412,0.862340638451,-0.421722912175,3.125e-05,0.693153689889,0.665865390908,1.223161099
27,0.889896730582,0.857863191296,-0.323406105898,3.125e-05,0.692538696177,0.665268598818,1.22617148418
28,0.892385742828,0.859831322642,-0.374131584759,3.125e-05,0.690491472974,0.663846130465,1.23408231782
29,0.893283881977,0.860243730685,-0.378177514665,3.125e-05,0.692065669041,0.665017941419,1.2254201688
30,0.892753300714,0.860127823026,-0.390763216159,3.125e-05,0.69234540182,0.665445178163,1.2269370252
31,0.895388846888,0.862878953125,-0.425242210537,3.125e-05,0.691706627023,0.665335185388,1.22936216055
32,0.893468782598,0.861173763579,-0.382074983097,1.5625e-05,0.691408047489,0.665117865684,1.22992695547
33,0.892984583682,0.860764664762,-0.379765573049,1.5625e-05,0.691332059748,0.665176787797,1.23139375098
34,0.892599444763,0.860823647064,-0.387893021107,1.5625e-05,0.691021783679,0.664758211257,1.23137547456
35,0.892606473437,0.859951726946,-0.356960704514,1.5625e-05,0.691547321338,0.66513101143,1.22774216241
36,0.895121403185,0.862320829256,-0.416890686086,1.5625e-05,0.691546271829,0.665205572166,1.22830486298
37,0.892576032409,0.860052785453,-0.373949720433,1.5625e-05,0.691244978531,0.665073095583,1.22988246703
38,0.892880495857,0.860722260148,-0.376834570522,7.8125e-06,0.691245738198,0.665099728341,1.22983317282
39,0.894082875813,0.862215040946,-0.412617219904,7.8125e-06,0.691240649597,0.665152649085,1.2298309055
