epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.466609515441,0.338509784104,6.86118017099,0.01,0.148014165652,0.150079424947,5.18958399846
1,0.524106390965,0.446292623495,5.27848107998,0.01,0.174148754432,0.203214241144,2.68223013633
2,0.538047546378,0.456124231983,5.02515087984,0.01,0.20754613479,0.161795387283,3.50096829732
3,0.553615705707,0.47863141199,4.78213913013,0.01,0.206413662586,0.17591106586,3.34274353736
4,0.5565683345,0.489068775987,4.75635030025,0.01,0.165022631104,0.179816281184,2.80396652833
5,0.581039577723,0.510686834653,4.59860249972,0.01,0.0494200887206,0.0928566111968,4.41885526364
6,0.573637695649,0.505144352332,4.5368978641,0.01,0.151902224773,0.15133161499,3.11108051202
7,0.586452239599,0.526143490504,4.32967016636,0.01,0.225722875351,0.170212167196,3.20052968539
8,0.606745394377,0.539114988003,4.04561866552,0.005,0.257562099359,0.227381337912,3.02147716742
9,0.611278192355,0.548698941102,3.95396436483,0.005,0.261020172865,0.229926343148,2.97742284873
10,0.627565428997,0.564268914553,3.74894128396,0.005,0.240902631711,0.206084165053,2.90756572821
11,0.627450453929,0.56413082511,3.79187582089,0.005,0.21922087058,0.190903450434,3.09639490568
12,0.641382364126,0.579748766162,3.64269693081,0.005,0.235953694735,0.196774027286,3.06094456942
13,0.631066983327,0.570754400431,3.69157392245,0.005,0.27883775112,0.257827153573,2.59166972759
14,0.627595510238,0.572308405088,3.64146823455,0.005,0.236579114046,0.202633908926,2.72826710725
15,0.632696346595,0.574318166727,3.58196603335,0.005,0.176985915655,0.167854792797,2.86340948252
16,0.649535500086,0.58344301505,3.41608160581,0.005,0.192907867523,0.190649712697,2.83842860124
17,0.642176656387,0.588940708683,3.49265394455,0.005,0.174479946494,0.183493897701,2.99708061952
18,0.640224848802,0.57672956051,3.72887353102,0.005,0.1939313832,0.19252600731,2.54691448884
19,0.638715793689,0.585102655949,3.45937806826,0.005,0.232447305551,0.225650925667,2.66660117492
20,0.646016340225,0.585060352698,3.36968907943,0.005,0.231867276705,0.227257824861,2.58401517379
21,0.644803805993,0.592584945453,3.35990458574,0.005,0.294109444588,0.280378701595,2.33084164522
22,0.647675787027,0.595697026222,3.28191343026,0.005,0.319752622109,0.299345921247,2.0236614209
23,0.66317851574,0.608811072814,3.12430184315,0.005,0.381245151544,0.364780251796,1.75576037933
24,0.6648151225,0.61196507781,3.13329098164,0.005,0.528059160098,0.468756856062,1.33571133552
25,0.649652381738,0.598694594243,3.17573769276,0.005,0.299852226789,0.296684751144,2.22074111608
26,0.668288894953,0.60970287216,3.07127638352,0.005,0.578778979106,0.542343433087,1.11297418368
27,0.67261876739,0.623428880404,2.92649274912,0.005,0.322399832499,0.321990845295,2.14812202331
28,0.669105772025,0.615156172942,2.98354980884,0.005,0.438714640263,0.418901710938,1.74579739418
29,0.667023969002,0.617326374237,2.96164754721,0.005,0.344371694021,0.33805080102,2.27733091819
30,0.675049571655,0.621225176713,2.90723922619,0.005,0.423086904562,0.380325231797,2.00620284753
31,0.673778827374,0.625066307875,2.90528378731,0.005,0.29663555668,0.276382189531,2.10548145649
32,0.673745714701,0.620857048493,2.84195497403,0.005,0.611429653107,0.560927614188,1.21544377315
33,0.687143620772,0.636997436102,2.6456964933,0.0025,0.526272122677,0.479893296193,1.33022929155
34,0.686264043435,0.63515981879,2.61699029268,0.0025,0.536134379032,0.493163471039,1.32412203
35,0.688429509218,0.641247078394,2.62180760274,0.0025,0.560575433266,0.505628770743,1.21380717785
36,0.69029852213,0.636793572933,2.49547665547,0.0025,0.616685329339,0.551915291028,0.985076248646
37,0.699672556076,0.649794978209,2.46852044264,0.0025,0.474467150676,0.441611849345,1.51726498665
38,0.693425891491,0.642458114104,2.49791218531,0.0025,0.568586687247,0.526838767223,1.21496250232
39,0.697885123583,0.649607743208,2.41896374103,0.0025,0.609322182643,0.554654932939,1.14371120777
40,0.692905228107,0.642141912228,2.54461592894,0.0025,0.646392440185,0.613749820452,0.977105546456
41,0.693199986831,0.65012491972,2.41524019302,0.0025,0.564801347561,0.515259177257,1.2486843589
42,0.706153274347,0.655926017425,2.25676872639,0.0025,0.61334893948,0.566745771812,1.3197026589
43,0.703841077976,0.655476823067,2.30510364129,0.0025,0.642915765444,0.601674086008,0.963855297138
44,0.706157094393,0.659115966314,2.18488690945,0.0025,0.555416405201,0.522251182642,1.16916803519
45,0.704977915837,0.657880374254,2.22451715133,0.0025,0.592070746116,0.552537609369,1.1160319906
46,0.706595193117,0.659833007134,2.20487134885,0.0025,0.565404263827,0.543561860537,1.3179183312
47,0.716677345527,0.668618865502,2.10354370643,0.0025,0.606573653527,0.56767258583,1.13257666429
48,0.708255969561,0.660410502782,2.15551054783,0.0025,0.572806731249,0.552778557325,1.76426281379
49,0.707508532665,0.65618758171,2.18433931088,0.0025,0.578678027177,0.535604583911,1.11883091162
50,0.717076079204,0.670416348256,1.956740847,0.00125,0.604696422051,0.573652577706,1.32280552999
51,0.719625764168,0.673128659144,1.95280158978,0.00125,0.664357116589,0.62702730833,0.879296726905
52,0.723104237746,0.677680548185,1.88436136185,0.00125,0.576781448645,0.540482683059,1.21905502906
53,0.723554074,0.677091470132,1.89425350305,0.00125,0.621075553772,0.577970518516,1.04758653732
54,0.728811747753,0.681695133448,1.79128053861,0.00125,0.58891609846,0.549157617948,1.14272100803
55,0.720742691022,0.678594648838,1.87513655653,0.00125,0.518723905087,0.486654409995,1.43990612489
56,0.723761292604,0.675385658558,1.92345046997,0.00125,0.56791000947,0.523394092535,1.25394403323
57,0.721931456755,0.675436981213,1.85394597359,0.00125,0.685958853135,0.633145298713,0.770022864525
58,0.732778543081,0.689315837927,1.69367334323,0.00125,0.645066860395,0.606434372755,1.09969545022
59,0.734491593563,0.687080995395,1.70055280435,0.00125,0.65836647535,0.61867001882,1.04735710224
60,0.727197363591,0.681638266032,1.78858422316,0.00125,0.690054071255,0.644636921394,0.777149492349
61,0.729739309121,0.686797010593,1.77500036894,0.00125,0.644415438175,0.591428681826,0.874479668263
62,0.733275089508,0.68729592898,1.72005322499,0.00125,0.684884292957,0.639732767374,0.831800761895
63,0.731513590385,0.685756791096,1.68988222801,0.00125,0.669107282773,0.62232728035,0.965053691314
64,0.739839015863,0.69295674104,1.55401804203,0.000625,0.673062047897,0.62025848566,0.804781731887
65,0.746373582345,0.700042428114,1.45857856824,0.000625,0.701461199002,0.640885137595,0.713761791205
66,0.748550856725,0.701239004349,1.42381340189,0.000625,0.59488423971,0.557303494368,1.0290168371
67,0.746401226673,0.702188222072,1.419459696,0.000625,0.583348206985,0.548462721018,1.11308488632
68,0.750382495232,0.703766741814,1.43916392021,0.000625,0.654647244857,0.612359361771,0.852963681404
69,0.748166507635,0.703917492659,1.42970660329,0.000625,0.542229096095,0.510634342829,1.37671145568
70,0.745831468931,0.702723185221,1.44886893263,0.000625,0.661998057977,0.615783352118,0.821490948781
71,0.750685526774,0.70310396491,1.43745045096,0.000625,0.707271655401,0.647442698479,0.712904695517
72,0.750020440572,0.705316126347,1.37996915136,0.000625,0.625422752821,0.578996759195,0.99758174939
73,0.750089552922,0.705588868795,1.3964648797,0.000625,0.628419932647,0.579992566353,0.997311647122
74,0.745220720768,0.702744570298,1.403714423,0.000625,0.716716483617,0.66830742512,0.691694472081
75,0.749917986301,0.704369207223,1.42253998763,0.000625,0.604366808366,0.560138940811,1.17817550898
76,0.752373427153,0.707611311705,1.3502233357,0.000625,0.654466294325,0.609041093252,0.878529441662
77,0.755182902782,0.710742187806,1.31132204334,0.000625,0.63207753805,0.602401947364,1.16683836472
78,0.749044957069,0.703739099013,1.41641938763,0.000625,0.709858234112,0.66537331465,0.721007434986
79,0.751100926827,0.708618014287,1.32198607387,0.000625,0.685353201169,0.649237802395,0.819834893331
80,0.75296152555,0.707437457947,1.3492951141,0.000625,0.716346745308,0.674581064628,0.703973983343
81,0.757096217993,0.714175151709,1.22221692709,0.0003125,0.688680017606,0.642323481731,0.772943589932
82,0.757904497477,0.711584717799,1.2617112146,0.0003125,0.738211807532,0.685066162012,0.62287896948
83,0.7625464499,0.71756114868,1.16890112253,0.0003125,0.702599559075,0.659710092422,0.755199174086
84,0.761745644686,0.714521687,1.21556851879,0.0003125,0.717791624558,0.668023386063,0.682138480437
85,0.756947737474,0.713164565655,1.28486056129,0.0003125,0.613274986927,0.572743845292,1.03248479275
86,0.755662915798,0.714379183757,1.1887835226,0.0003125,0.686434814563,0.639757452867,0.771909703047
87,0.755483832115,0.7115145425,1.31365322303,0.0003125,0.711900365658,0.657131328033,0.717373706591
88,0.761740267277,0.718356396907,1.12169779455,0.0003125,0.721771047666,0.672004583554,0.664009820192
89,0.76573068362,0.719955529158,1.0745512484,0.00015625,0.717395106951,0.665070240314,0.692265051298
90,0.766116559505,0.719871883209,1.14977266009,0.00015625,0.741941988468,0.689247504259,0.604442384381
91,0.76826076477,0.723171342642,1.02617388887,0.00015625,0.727501887542,0.677675375572,0.655773654962
92,0.765878296051,0.721531164188,1.09659022551,0.00015625,0.740814409195,0.686660224046,0.616053529275
