epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.287750095823,0.246662615415,8.66761963975,0.01,0.282370622252,0.247185139679,4.26315580162
1,0.493929171387,0.399204300315,6.01771011072,0.01,0.296694894047,0.237859397542,3.16248663266
2,0.606049487404,0.505075786336,5.04219493679,0.01,0.221193952303,0.211276600174,3.87473717858
3,0.652393306003,0.564060142227,4.52301623775,0.01,0.103918785266,0.117354323467,5.57097217148
4,0.69345283742,0.617892393295,3.84461523739,0.01,0.0972357351406,0.103387755141,7.97709193884
5,0.724276076929,0.651608718377,3.27907152503,0.01,0.193781086627,0.195004756252,4.14508716733
6,0.720423900614,0.659338888,3.14520126231,0.01,0.0728456087264,0.0830499859271,10.1420988382
7,0.739615683462,0.677828003963,2.76513345335,0.01,0.0986181515105,0.119231244586,6.58924865723
8,0.776569253674,0.704440961866,2.18352143788,0.005,0.239658130735,0.20724632927,3.95772583344
9,0.801217698583,0.739669100327,1.6596927748,0.005,0.255950031912,0.23023497474,3.83958637948
10,0.796575289147,0.739485111307,1.69107600287,0.005,0.288196791036,0.26318133228,3.72253253413
11,0.802749676447,0.749927632365,1.43261625136,0.005,0.545034665687,0.54087057476,2.42604267831
12,0.811032648764,0.758407363705,1.38076679379,0.005,0.60467395128,0.587990078272,1.94421684976
13,0.823776619691,0.770456611526,1.11028001572,0.005,0.675106878374,0.619154140061,1.01854522088
14,0.832610558645,0.78216786595,0.991290121102,0.005,0.748720059208,0.704049947215,0.819899160488
15,0.837785199577,0.792565802149,0.779954976311,0.005,0.640632334877,0.611158629843,1.16942972062
16,0.84555614988,0.801494442365,0.590300446997,0.005,0.636774696556,0.615526960177,1.55379597813
17,0.84740971993,0.803789731919,0.652819235773,0.005,0.669416079334,0.657484135207,1.18786383026
18,0.852510374551,0.807660796479,0.563975345047,0.005,0.67474470419,0.662874772268,1.09074305319
19,0.866283750417,0.825355339868,0.197152498233,0.005,0.78108140534,0.741828592385,0.692417046603
20,0.865202243422,0.825270098798,0.245091917642,0.005,0.713021082037,0.699563419118,1.18260675377
21,0.863213173899,0.825500538536,0.344985494208,0.005,0.781412318641,0.740460072078,0.744871972823
22,0.869521645939,0.828725585751,0.183921657868,0.005,0.415014375659,0.40208746639,2.01962080656
23,0.862358913702,0.826084368369,0.270829354145,0.005,0.420836200901,0.407132764073,2.92563450103
24,0.880353292998,0.842836729452,-0.0775132775307,0.005,0.768259074174,0.740035889195,0.855359152252
25,0.873027388372,0.841010662855,0.0748543109398,0.005,0.677606035681,0.652024131195,1.14257486428
26,0.886990676908,0.851540204357,-0.222186265404,0.0025,0.778267350851,0.734966289763,0.78392899387
27,0.898354845304,0.865189392193,-0.464432164881,0.0025,0.738866324518,0.719606221891,1.07778042905
28,0.901434432058,0.871813435765,-0.498589913963,0.0025,0.615039304191,0.587884110563,1.79527541235
29,0.904028541317,0.8727696649,-0.547455257645,0.0025,0.86949905461,0.840454351668,0.401619429682
30,0.907681149595,0.880669634716,-0.647280591029,0.0025,0.825788025763,0.805996507991,0.6359752066
31,0.90805913654,0.8817189628,-0.705103741849,0.0025,0.645878523004,0.608417540204,1.3530848073
32,0.901588813931,0.875687079102,-0.576525828673,0.0025,0.849832873718,0.812042579931,0.515845588609
33,0.89828364405,0.870935669717,-0.438789740972,0.0025,0.537114025331,0.519096299129,1.77238020242
34,0.876707602365,0.843517028818,0.112805366863,0.0025,0.656388822724,0.634654788994,1.34181632248
35,0.90275446457,0.868681312776,-0.492915873388,0.0025,0.746571861061,0.737492879232,1.25896852303
36,0.909156310792,0.880315569686,-0.719608983865,0.00125,0.751982146618,0.740239907713,1.30046263688
37,0.915255232185,0.887808065204,-0.823336105282,0.00125,0.739825075748,0.727019618539,1.3760627403
38,0.922102796681,0.896423387761,-0.957579657143,0.00125,0.786662384575,0.773479867215,0.914762802568
39,0.922201496713,0.897493949708,-0.980018806808,0.00125,0.880734301081,0.856988666104,0.332283389042
