epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.365561946271,0.308384560431,7.47690177575,0.01,0.202596613994,0.163807198405,5.03784458454
1,0.477486094603,0.401154056191,5.55574909846,0.01,0.273760085687,0.242132047048,3.69787339675
2,0.515577802291,0.437705981426,5.1683811958,0.01,0.354668242809,0.283314846265,2.32123054297
3,0.519837789429,0.445381610439,5.0989935826,0.01,0.287760230211,0.211332875949,2.79494091792
4,0.544523538305,0.473048121883,4.82343287346,0.01,0.18481895404,0.182915677245,2.43110623115
5,0.538488042278,0.471265145219,4.967740658,0.01,0.112977050436,0.127429982408,3.35685133934
6,0.550633017833,0.4782520567,4.65592342462,0.01,0.0730385413537,0.115510926797,3.29763709582
7,0.575399351808,0.507342340854,4.53458166428,0.01,0.223656483186,0.175659719186,2.88777533556
8,0.572121251088,0.51103447798,4.41676088174,0.01,0.385257035494,0.365218566778,2.0124821021
9,0.587784987994,0.518740323492,4.2432069106,0.01,0.180371210361,0.21638482427,2.23187634884
10,0.595994460277,0.527141686051,4.25264125604,0.01,0.342670732584,0.35935702003,1.70839859889
11,0.604626047306,0.531200474271,4.15897655487,0.01,0.277278998723,0.262137119587,2.13478841537
12,0.612797377201,0.538978901429,4.05350953493,0.01,0.476368636657,0.43695944242,1.57074936842
13,0.605100430739,0.54035303799,4.09730598865,0.01,0.112155033992,0.132714855747,3.97963864375
14,0.595997933394,0.529500350738,3.94147048547,0.01,0.255036575672,0.239031394323,3.0786492091
15,0.604225208362,0.542409493755,3.92773444836,0.01,0.15616392669,0.166910238755,3.00648124401
16,0.628478565277,0.554236338689,3.62557826592,0.01,0.439058933503,0.391416781988,1.77416101327
17,0.635174330993,0.569751725747,3.41447504361,0.01,0.20006150695,0.209576471112,3.38560628585
18,0.639225344627,0.574186234138,3.46847071709,0.01,0.534541395994,0.487887121164,1.34789498189
19,0.63281910771,0.568657512848,3.4738264848,0.01,0.535634358724,0.485679152684,1.4102947605
20,0.640395431182,0.574190615079,3.38697110384,0.01,0.146096056471,0.159210228385,3.76875795462
21,0.644473348673,0.57491615109,3.35739175479,0.01,0.105886606834,0.135291527097,5.26398486969
22,0.648516775706,0.580002641831,3.21899392055,0.01,0.211968250764,0.214738355233,3.84329100756
23,0.653687603199,0.593517504441,3.09641449574,0.01,0.193309879456,0.194960654546,3.63818954199
24,0.623743885221,0.568229425412,3.39714767994,0.01,0.0630508827475,0.0693588963686,9.09425367453
25,0.653526505599,0.582865790679,3.12683016215,0.005,0.197305147847,0.201911421923,3.74581919572
26,0.665275379633,0.606155783702,2.83706038732,0.005,0.498537298961,0.453461893094,1.6633004592
27,0.66478102253,0.608783003611,2.80113472694,0.005,0.649205515018,0.587776810695,1.03813486527
28,0.673934983137,0.610525009724,2.70490535712,0.005,0.614846264705,0.562108513636,1.06125750603
29,0.674875508516,0.612956584264,2.82931517332,0.005,0.673242611763,0.616107699199,0.936327520089
30,0.688610999248,0.626768230628,2.57465359187,0.005,0.458736124711,0.420927967781,1.73832552861
31,0.678713184137,0.620225058916,2.58220482942,0.005,0.602511289792,0.542744636536,1.10124116983
32,0.674568282488,0.614837822242,2.71533314234,0.005,0.478486479857,0.446351074255,1.62603541979
33,0.696216387626,0.633642294468,2.44645891434,0.005,0.488789873245,0.45804074483,1.74966270954
34,0.691908652966,0.632809493786,2.41792430786,0.005,0.473173673336,0.440966256154,1.66245334118
35,0.688875196072,0.631258979822,2.39377120061,0.005,0.63655266395,0.604614902765,1.0938846744
36,0.700848451792,0.645192402296,2.20300494708,0.0025,0.582428362125,0.545475187974,1.28009130099
37,0.715096492798,0.655432199056,2.08542709014,0.0025,0.423556593748,0.421093436388,1.93135301883
38,0.710404417454,0.655928621689,2.08944865068,0.0025,0.491345333747,0.469557431264,1.58235822274
39,0.704751627567,0.649461085216,2.11882001162,0.0025,0.466507546413,0.446064284979,1.79696394236
40,0.705335181493,0.651647039713,2.15313662092,0.0025,0.436728266569,0.419386936304,1.87384097393
41,0.720087688703,0.662648654901,2.01223626962,0.0025,0.504194400249,0.479190364862,1.64748460971
