epoch,acc,dice_coef,loss,lr,val_acc,val_dice_coef,val_loss
0,0.480367658899,0.297945785885,7.82120921673,0.01,0.339818520424,0.320641710208,2.84589865269
1,0.550074597964,0.40466908652,5.6001893985,0.01,0.363996455303,0.262392904514,2.72845544571
2,0.535025420861,0.424294939026,5.3785754595,0.01,0.269385709212,0.285440642864,1.87864960463
3,0.543912399656,0.451943493424,5.05832462433,0.01,0.556235475418,0.529943680152,2.23379642535
4,0.562282512967,0.469577379334,4.81516907765,0.01,0.506276255999,0.501977572074,3.10458936447
5,0.559786432829,0.481713300714,4.52611559171,0.01,0.494558873085,0.466096891807,2.39211677894
6,0.579487963747,0.498357020892,4.36777210236,0.01,0.305545706015,0.314483355253,2.80275092369
7,0.575664075521,0.504254139005,4.32507724028,0.01,0.288697266426,0.291924376518,2.28745882328
8,0.579330428289,0.510109780309,4.14710173851,0.01,0.276841185032,0.28624977286,3.54144226588
9,0.593161698335,0.517876579975,3.90113357703,0.005,0.204729521886,0.207276286605,2.74766721481
10,0.598161981656,0.530525800127,3.7963318947,0.005,0.174555849953,0.182876252975,3.02247910622
11,0.601847866407,0.534615409298,3.67772547404,0.005,0.228556318161,0.231818821186,2.679759912
12,0.60338229858,0.5270438328,3.70677181391,0.005,0.22368524128,0.240858473075,2.28694715255
13,0.611182383238,0.53987443791,3.62436728294,0.005,0.271700541178,0.28159971497,2.0566196625
14,0.607787100168,0.545353839413,3.5603369505,0.005,0.256354509256,0.266265623845,2.0545102205
15,0.618299089181,0.543742847366,3.47251875584,0.0025,0.321560784028,0.302830705276,1.88571854432
16,0.606332139327,0.544353632209,3.50228601236,0.0025,0.31658152892,0.299538260851,1.85301907246
17,0.610836222386,0.547310504394,3.37873272407,0.0025,0.31209857418,0.305577851259,1.85092189984
18,0.623090399381,0.554353349484,3.27255106889,0.0025,0.357162279196,0.342611830968,1.62805406864
19,0.621471939943,0.555745198176,3.25411046774,0.0025,0.448883642753,0.408859716012,1.34922461632
20,0.629960377247,0.557993736787,3.28209553315,0.0025,0.466355154148,0.407346581801,1.40937335522
21,0.617818144652,0.553975127446,3.22480792266,0.0025,0.532110561163,0.474325413887,1.20759470341
22,0.629481775638,0.56394293293,3.25787570232,0.0025,0.460178674796,0.428954492777,1.4666895897
23,0.620621899,0.555418067254,3.26923186657,0.0025,0.453246483436,0.399478101578,1.44609786914
24,0.633171231319,0.563306292662,3.17830864588,0.0025,0.471698270394,0.421137076158,1.35081442503
25,0.620265028416,0.556085383663,3.16700546864,0.0025,0.566650008544,0.494089803635,1.11149009374
26,0.630540548991,0.567133732331,3.08779220092,0.0025,0.585323225229,0.527552237877,1.11759647498
27,0.633042656458,0.566213127894,3.14389988704,0.0025,0.4968627569,0.434446531229,1.38725278928
